"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Czechia","CZE","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34590101839.4057","40901722601.4475","47891929789.8211","59678259231.3489","66384038430.3671","61246143362.7984","65822119375.9836","63964019994.6773","60625668795.585","65898379680.1426","79239888083.1801","96725406785.0686","114139370734.403","130807057527.111","146538883676.468","177936058973.967","222389334395.52","193114095367.99","193418140405.535","211036199499.884","195428016856.085","198239568740.499","194987353968.445","175136907363.179","183030984148.2","206250524034.28","235330815043.776","237284304854.517","233709848019.733","270290707240.003","276907607997.602","",
"Germany","DEU","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","216937427456.848","250910911169.353","300633615285.53","399423448957.19","446478840601.617","492617843230.781","522284947957.123","602462989977.259","745553903602.726","884770610393.768","954146081342.802","802340951103.418","777697777061.336","774212274990.425","731281976496.461","738823376959.872","1052667199855.89","1304233981501.63","1414781709544.49","1414249683761.57","1790871642658.27","1875827877430.76","2137944338134","2074905674908.32","2204518754971.68","2582251944861.47","2497603327268","2207765621475.3","2226180949205.29","2179762227596.14","1937024251730.2","1932123667212.6","2056434683769.81","2476230001432.94","2831354282320.08","2870368808691.05","3045353242965.88","3475319883354.91","3780819607074.22","3488175094524.22","3467862685333.34","3845325104620.63","3611772218601.56","3820263805783.93","3967012279025.08","3434101056827.73","3555930677612.46","3778789183700.01","4108434453701.96","4034728306596.07","3998734917350.98","4443312883197.6","4241258694941.65","",
"Djibouti","DJI","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482914793.412146","498044688.022237","489067695.995409","508327659.6463","515031988.341276","509742799.106465","514863184.429527","524857501.364498","548464728.42264","567019654.402125","584835781.927853","606415674.005886","642959470.180789","688601797.19898","729424209.857023","791915417.986619","871804682.620512","1031814867.12319","1070790733.7906","1145970369.28669","1247888544.40387","1417840322.75308","2051480179.60736","2263292357.12156","2500358047.16381","2640882327.91848","2753515438.80577","2892833391.10178","3114862326.34298","3207558012.27767","3443083515.73534","3582875193.40749","",
"Dominica","DMA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","45872947.4074074","56930215.5555556","54917758.8888889","73104653.3333333","82607391.1111111","89727576.6666667","98220747.037037","106886700.37037","117221562.592593","132750847.407407","149524310","169543221.111111","181148354.074074","196537037.037037","212100000","226781481.481481","239151851.851852","253351851.851852","261222222.222222","273477777.777778","286077777.777778","307185185.185185","306214814.814815","294151851.851852","315096666.666667","305265925.925926","316294925.925926","333866962.962963","335276037.037037","375247518.518519","401759222.222222","439852814.814815","475418518.518519","484385185.185185","490477777.777778","476466666.666667","478788888.888889","503785185.185185","521844444.444444","555100000","523366666.666667","555581481.481481","600851851.851852","511437037.037037","556148148.148148","605818518.518518","",
"Denmark","DNK","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","11844704281.1265","12940157639.3276","13345633733.3333","15221015960","16810092666.6667","18736937909.8609","22847257997.2084","30599735680.6348","33804669149.6169","40278863770.8399","44437450289.4955","49859597881.1301","60569192688.4996","70008559399.3537","69964084174.666","60076479770.8959","58229571672.0273","58620592673.5921","56865098777.5911","60234072043.3355","85234310962.7982","106339795476.807","111928267696.65","108442468468.715","133535624373.849","134266234972.25","148139456105.764","139651772081.618","152701498757.979","181668927602.456","183957093831.376","170398667575.138","174474391117.479","176090565064.075","160421991562.643","162360864132.263","176412403257.882","216143722391.73","251681994959.189","266599076189.365","286311629784.086","321027058801.918","357301936015.378","324446827957.992","327262172001.618","351257091701.648","334536414976.473","354463589494.156","365833620392.697","311964189253.733","320812594566.814","339391058127.817","366754681199.451","356539625739.249","366486581965.025","421707382261.006","413401953044.927","",
"Dominican Republic","DOM","GNI (current US$)","NY.GNP.MKTP.CD","662300300","635500100","802500200","920500100","1006500200","876400000","965400000","1015300000","1060200000","1207300000","1476200100","1664300000","2027000000","2350899900","2920400000","3597500100","3945299900","4507500200","4771400000","5551200100","6420500100","6973899800","7709900300","8324900100","9972699700","4725479951.21776","5877328254.02597","5528050868.2211","5052900253.69255","6373562712.93375","6758924741.65132","9461118499.57049","11164249000","12384042400","13962639207.4681","15868370839.1608","17516810688.0482","19222001666.2953","20780863070.4073","21161220580.7219","23264382288.6665","24510264399.3797","25985365358.0358","20001897173.9871","20508091854.3064","33873692624.5413","36027481304.4491","41782483674.1949","46374384200.1594","46539860373.1038","51932987259.1108","55775273598.9956","58281935652.0185","59709859337.2435","63932555677.2837","68228426835.72","72451547877.1436","76204246305.3777","81863690138.2717","84872472558.5555","75019656298.6199","89532925938.8627","108963868176.13","",
"Algeria","DZA","GNI (current US$)","NY.GNP.MKTP.CD","3221537433.20924","2972128128.88642","2203115963.75171","2764286863.03185","2909775635.70222","3055264428.62756","2918329370.11096","3289850498.0697","3791382118.10268","4257253264.08834","4741997079.23339","5036471769.34266","6744425093.99031","8632149037.41203","13138114166.1185","15380661000.3322","17416028003.0981","19801319536.8526","25098700446.3047","31537622126.8861","40477140236.3549","42348269779.3785","43217921376.1097","47009480391.7474","52019565675.8723","56393654500.9746","61999012720.7502","64846954477.166","56590566390.8654","53588210262.7068","59780577656.1963","43168049163.9769","45843140788.8093","48195614970.4308","40808325036.4869","39574279247.5974","44381551167.399","45957623524.2335","46187780578.2663","46350667435.2364","52080377793.2312","53138715069.4423","54533965681.0392","65345095078.8472","81732028320.6079","98106130019.5419","112502155468.575","133142047324.093","169665530141.152","135805723140.852","160761658550.644","197969510576.555","206411548333.433","205600314482.842","208874352488.068","161667199631.571","158474049342.934","167558948136.014","170507079828.058","167561019002.048","142799461731.168","160572247757.366","190943155625.754","",
"East Asia & Pacific (excluding high income)","EAP","GNI (current US$)","NY.GNP.MKTP.CD","79295476840.0909","69985213198.4299","63957915789.6772","69186356083.2691","79848475995.0449","92989945691.4015","101724668878.536","98904380513.6064","99968610309.0955","112175386773.672","124510742896.744","133839755009.677","151566542551.448","190515967569.213","215075638465.015","241610599261.448","245708456485.004","283128096749.919","344471637209.658","404313103243.771","482997528592.359","485988908990.365","490364772896.434","504863791972.031","519433151161.266","510002301876.884","495113831762.927","532993676790.964","642906114488.62","722232224442.013","692304659845.272","743898903107.855","866218078720.049","1052871736272.57","1060893145389.9","1299011221372.15","1493186915934.85","1547475690051.61","1412424924587.44","1554253880270.75","1707801357081.89","1818887629610.68","2019745599642.98","2289671626708.4","2659849310463.82","3072179122165.64","3719025008891.68","4721157358504.95","5995348167483.61","6465992296565.03","7850801183937.75","9559851609952.23","10704516201060.5","11750487480541.8","12772997132985","13231151181906.5","13517939050359.4","14816486406066.7","16527898046052.6","17123458586890.8","17330802431986.5","20643215690187.5","20932877492880.6","",
"Early-demographic dividend","EAR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","191932420454.619","183650323902.496","199866796323.889","218340911044.181","241746390259.088","258995754715.524","279523528645.034","312563267141.542","391756154183.115","550908956087.468","619275500027.422","684488371702.959","767271926267.303","857046551772.671","1043278916351.84","1301568351066.06","1455030270351.65","1373154306611.74","1375379568660.9","1391615733972.74","1397265119177.61","1413933178651","1436354491966.71","1517715160107.17","1540383413046.14","1806628186057.81","1918543885329.48","2115518689955.16","2365491805218.6","2489745625806.93","2538589117358.07","2753321143591.27","2943471638059.11","2919239706556.82","3078695727224.03","3356035106465.02","3344747947175.74","3272376365951.04","3634446920036.4","4213743306425.68","4906434864132.47","5633462414357.69","6687323382623.45","7541863209498.92","7256403460279.53","8780223876962.05","9683898584641.13","10123786114009.1","10255285379301.1","10624191385487.2","10116425950673","10413303117055.8","11243510072777.7","11366607755937","11598041994182.6","10817881825568.4","12529833453985.9","13954066924881.1","",
"East Asia & Pacific","EAS","GNI (current US$)","NY.GNP.MKTP.CD","150035231260.302","150524793585.483","153373884779.499","170937551948.817","196493996448.396","221333396606.174","247722362089.272","268893815736.808","297496567078.681","342641118030.723","407911300811.778","453458957180.151","563482638027.553","742784471964.125","853166743009.02","934671774647.268","1027612889998.18","1224025258516.19","1616380312640.56","1764949194710.67","1924553185717.89","2091001275663.7","2033599589993.51","2152812528888.41","2283032063561.77","2366987494380.75","3087393968313.13","3668721816005.42","4469516154580.45","4701022634127.31","4836870455092.02","5437826442465.12","5979805623200","6824384668250.62","7423810619191.39","8414578115001.18","8111573079017.35","7758359511708.14","6943506755335.75","7757243766408.36","8401028791209.71","7816528338627.51","7933768301264.36","8736336969895.56","9806098998404.1","10439057408164.3","11097031518260","12415719818744.5","14320235936550.1","14700404467409.4","17140037490463.3","19833161587488.2","21247428717449.1","21424351924462.7","22204253283846","22042208382492.9","22821730968085.8","24408950606516","26500280378004.7","27089934657985.4","27162298515093.1","31157460350091.8","30643583648615.3","",
"Europe & Central Asia (excluding high income)","ECA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","862506428338.447","818659402254.783","875020159356.506","861169194652.44","791791650227.643","784776275220.134","675333504606.064","721510633567.84","722616683142.159","748417494357.931","690328711638.75","579942715195.636","648780183245.439","643087050826.277","736996765883.293","925099792677.993","1233062888960.92","1555116690356.51","1897241111332.86","2447991709171.37","3021439369386.99","2366082844405.68","2869414796034.08","3557584975157.59","3803327286215.89","4026416616608.75","3739026521492.72","2860182850690.11","2712817347583.89","3041537361672.81","3102303542523.98","3156036837373.68","2929486167038.96","3486008156883.11","4040277483591.53","",
"Europe & Central Asia","ECS","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","1043550412832.53","1174862480089.95","1407723917016.1","1785614503262.69","2013546216013.08","2361605243551.24","2449032867426.77","2767508738874.09","3380068241535.85","4128354793590.06","4682389462701.44","4147684793319.42","3974225871281.85","3858804360644.33","3709977022022.53","3840426799458.38","5246755879291.97","6487693684505.76","7227200113788.18","7304140655901.59","8898228903086.33","9192181122548.62","9876785641473.7","9061791285607.91","9469725687786.13","10823977163861.4","11044925393192.2","10488056701943.2","10777936051378.1","10670073779341","10065728186069.9","10148780078199.6","11091031088043.3","13494008010662","15758489611367.7","16795592760319.3","18147725300727.9","21104216130037.4","23094226685273.4","20446977265335.8","20982045000355.9","23239994336084.8","22376318372355.1","23364761869907","23692015094150.4","20364999222365.5","20308447876398.6","21575741262775.9","23131740379771.3","22858912568124.6","22026601636191.5","25351452895029.2","25279455517123.7","",
"Ecuador","ECU","GNI (current US$)","NY.GNP.MKTP.CD","2043509338.67509","1726041252.659","1494353377.6679","1806525135.23978","2225202829.35526","2362035414.96377","2404096562.25332","2528683239.27161","2555066877.0341","3084152308.95599","2833289145.50069","2718502162.53585","3140764426.16013","3775698559.61005","6432076964.86617","7676347970.67795","8952054033.88223","10829948545.3532","11653569059.5795","13770367005.7958","17268124431.6027","21049094516.2733","18929367166.8729","16262050522.2001","15808980501.6603","16089580909.2555","14271639115.1362","12885919355.3712","11818290961.3705","12526170035.447","14028692743.8243","15870976488.2441","17149765882.9415","18077986993.4967","21768303151.5758","23508422211.1056","24202981490.7454","27134639319.6598","26810811405.7029","18337918959.4797","17103552776.3882","23235924000","27296182800","30940439900","34751628400","39691563800","44974439600","48973356000","60290373000","61241510000","68569173000","78067843000","86587424000","93662124000","100144291000","97501257000","98028639000","101858207000","104605438000","104934502000","96008370000","104495812000","113185286000","",
"Egypt, Arab Rep.","EGY","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","4908912188.7287","5238506367.36456","5580495356.03715","5909345794.39252","6465375302.66344","7978146194.42351","8536087732.72124","9231127197.5181","9974482061.6473","9109910658.63287","11388206926.7865","12973982125.1241","13975793720.3999","14148726500.9096","16951571428.5714","20210185954.1667","20471081081.0811","25871182142.8571","29088009196.7404","31908191679.2088","35769552926.3951","37440785687.5585","39933762765.1218","34771711754.6848","39246669712.9285","41873798698.9681","37631036490.5284","42069286522.4325","46801231452.581","52113583392.6453","60485845060.4541","68066516981.1321","78947678171.0914","85684807556.0803","91221904806.8416","100305543960.076","97756136118.5984","85241867415.7303","80181261538.4615","78575767532.4675","89346865557.4043","107956786956.522","131614828371.278","164177881818.182","189300605444.646","214618966061.706","229940172977.625","272637266666.667","281027708527.132","298332708895.265","323665676819.407","327970017791.411","243794271739.13","256309032526.73","307669215489.749","372463841547.099","412272565455.704","460984520364.742","",
"Euro area","EMU","GNI (current US$)","NY.GNP.MKTP.CD","247841036919.415","272045304476.377","302550373216.354","339427153095.956","377547670442.589","413510964344.787","450856859809.257","489860298755.947","525700825173.266","586665569862.395","650700742681.931","737389146158.195","891260395165.431","1156399054245.13","1307707530147.68","1519195663248.65","1584377214185.88","1800193924107.94","2206004870022.64","2670697242809.38","2996431064235.34","2592444363391.92","2501043943564.75","2444121728418.72","2345264095150.13","2412745374921.77","3398807065261.93","4215382153217.69","4636305636260.63","4730272522138.57","5941578954656.98","6156047671493.02","6788143937439.29","6217237004406.32","6546898276531.79","7559286672662.43","7656435313941.17","6993813386730.41","7177609571410.7","7157467139706.95","6526570601895.99","6608076975557.48","7185161778016.17","8851399488644.12","10195694518537.1","10574207946219.1","11263172570309.5","12933512196241.1","14150950088338.1","13012394681667","12737121475325.3","13757987073801.3","12762138147576.9","13337741715370","13643535133867","11740290381437.4","12068491951355","12784917359964.1","13859535793790.3","13561637434220.6","13162959608988.9","14885381154970.2","14249382834689.7","",
"Eritrea","ERI","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477101651.648376","467872714.755603","531888311.688312","585565625","685835952.616924","683315115.487715","749830762.795289","695016538.626354","706846472.727273","750014009.321481","723218955.061266","860583719.735471","1093759651.85857","1089002488.92793","1202459440.65041","1310746757.72358","1368434686.17886","1840533600","1569887473.17073","2041455160.97561","","","","","","","","","","","","",
"Spain","ESP","GNI (current US$)","NY.GNP.MKTP.CD","12014292254.6682","13771365311.6801","16068290740.3023","18990535037.939","21214320908.7775","24646865294.9947","28478655146.859","31375464705.1608","31188508104.3807","35653004591.7683","40471022106.0138","46106900598.8024","58555487962.7233","78071719017.7042","96948485722.5267","113934171014.493","117234501367.819","130823347207.01","158522927517.361","212392352503.718","229755263402.181","199125227969.003","192294673633.197","167322796983.759","168552857586.421","178339212328.767","248144330521.564","314786221533.486","370872708184.545","410262872803.935","530515703558.603","570816810248.198","623343892410.206","520853333769.12","519422964849.087","609570971443.822","633528195192.434","583087704545.455","611311425548.502","629140626498.843","594084216555.295","619140631735.828","700728756159.217","900043963152.155","1059088286010.81","1137786490870.04","1237088785672.94","1437831552930.98","1586564225114.84","1462916148401.17","1401381945416.67","1454580711702.34","1314155086548.05","1346529739593.34","1366800133424.7","1195894016724.61","1236606698893.78","1313739000871.77","1423751671292.55","1396786257474.51","1281402401923.74","1456884138329.43","1424534712303.51","",
"Estonia","EST","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5472116465.49341","5947902604.95927","6978783083.73363","9301313233.96567","11465094409.9379","13457655764.2084","16082181658.5121","20706693128.9351","23069137249.1578","19034731869.9639","18473734528.309","22028387855.0584","22063932819.8438","24507230930.4314","25876006876.5489","22387751107.0312","23537298481.751","26262150181.8824","29976050226.9019","30681549837.647","30896975845.1363","36275709776.356","36987912194.9418","",
"Ethiopia","ETH","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","7317850048.30918","7698885748.79227","8554364251.20773","8076785458.9372","9447700386.47343","9817322463.76812","10480006666.6667","10844346376.8116","11396246714.9758","12108119661.8358","13390412125.6039","10429217520.0714","8734430671.62956","6848460204.38158","7603562639.92836","8504359178.89306","8492288127.6773","7751792069.09835","7648343127.98732","8182221161.58506","8180069454.11753","7797207615.85915","8557581131.63568","10067656708.6258","12365354408.4331","15242461910.6314","19721806402.0923","27086850118.9961","32395738209.0412","29825574928.2445","31883271774.1935","43214529006.0852","47541495176.3408","55459432981.0435","64326828327.9098","74054063837.4245","81285285937.504","83891882898.1509","95323016753.8224","107045139885.794","110688250515.368","126210514733.394","",
"European Union","EUU","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","729829386529.025","825094110808.835","996164089089.06","1289287215366.73","1455853736333.56","1698926093608.31","1777385858523.84","2011035266993.62","2451727156281.49","2961491687124.75","3317881140516.04","2879518433010.9","2766705503220.5","2695833273338.84","2598093349516.58","2675478548401.66","3755313198057.6","4658207799822.3","5114846091804.93","5217745449191.54","6514052344452.75","6743207819372.96","7405065259980.89","6762583153080.47","7153050504665.7","8295672787040.07","8438418082416.74","7731841769727.91","7954771936845.22","7931721832474.55","7274428518376.82","7372247436204.33","8031116992289.72","9875795596263","11389176322390.8","11899893078847.4","12725844439994.9","14692430244655.8","16198014079574.4","14750459244249.8","14570714526676.3","15793141650348.4","14686752835322.2","15360852050584.3","15707231349596.7","13540468230382.3","13903227515049.4","14786040902976.5","16049500748319.8","15750708574945.7","15375797711576","17429853220647.9","16765291351445.9","",
"Fragile and conflict affected situations","FCS","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1596507578492.75","1478076150589.16","1742898956129.16","1628078199036.93","1841145723185.68","1902070338614.87","2039524234979.77","1630467291710.13","1544980185945.52","1634917950630.15","1713832532028.87","1821200458907.25","1654568790062.63","1751159208222.53","1884355756593.33","",
"Finland","FIN","GNI (current US$)","NY.GNP.MKTP.CD","5222582942.67438","5916257432.85525","6328651342.31764","6865699615.43464","7737636595.23394","8552415610.60842","9165340432.22567","9311168538.71865","8759663044.22547","9993855559.68814","11468163929.7848","12643331912.4751","14863587611.127","19624936984.5962","25041844966.1257","29617515758.8492","31975894753.0389","33523302346.1709","36296527075.8123","44609664173.4086","53811538093.7201","52302364287.6826","52540300974.4665","50632769000.854","52562557380.2928","55593895817.3446","73353482289.4675","91283152982.5511","108878171997.157","117465355410.836","139004341471","124265700632.26","107990419431.909","85043139377.5372","99204525896.4144","130266884531.59","129148330313.228","125014316802.199","131456386292.835","133910547569.884","125234472746.667","129485638946.851","140829968379.608","170641200958.823","198868882866.796","205740184703.502","219064326741.176","257127719239.609","286195777419.531","256645544754.687","252651105183.334","276659458249.028","259497761579.297","272476696925.491","277614151896.47","236841059684.375","241867185380.545","255775633889.412","276815737098.039","269899706941.176","276322367069.261","301409540620.15","285295096188.717","",
"Fiji","FJI","GNI (current US$)","NY.GNP.MKTP.CD","108046845.485455","112580279.561768","118121143.432817","122780506.233472","135877093.565042","140914242.538723","146829391.041772","157403953.748601","159166380.396198","173147301.006404","210478046.54362","235940605.63545","305507620.118664","420158292.874554","556352624.862836","668376764.089293","683134290.9498","710128182.769445","823953347.481196","1006357696.086","1184769519.47822","1224744830.20078","1157811311.93234","1094736976.65729","1149797477.73179","1130745418.07319","1281948438.73856","1166836487.76629","1094738991.14705","1163295227.70679","1289546683.52119","1344237230.9323","1482377472.65286","1581878030.19247","1739605566.46461","1931050469.55451","2100762488.42015","2052747328.86557","1597530119.78456","1871625309.3863","1711480415.76135","1638537768.77216","1848095477.61672","2301494697.66343","2708366993.65263","3023749797.46264","2955406654.34381","3302755697.69608","3436092991.15266","2859170936.23766","3042538815.29876","3663305384.38","3825371293.14434","4108022907.69855","4631708798.22035","4398111362.78453","4658240994.8904","4930366661.23346","5221596256.89357","4993717609.84904","4151389791.7723","4054721701.439","4715148917.23716","",
"France","FRA","GNI (current US$)","NY.GNP.MKTP.CD","62588196442.4896","67823034024.6623","76152271791.83","85419528679.052","94702729234.0369","102253384558.78","110738073086.636","119728973065.967","130424516856.954","142381694448.156","149052793197.118","166781105718.006","204302990897.269","265235710076.606","286106110201.855","361759216766.101","373385686970.773","411210216635.464","508319767441.861","616651248843.663","706460726482.459","619460470730.235","586300029943.108","557554867028.144","527303159948.96","552408380785.516","774780755753.386","941591181927.316","1025574275960.8","1029131194735.76","1273599566317.31","1272602023020.58","1406931846344.49","1329198517489","1398516068052.93","1606455513208.04","1619352481087.32","1470552933243.43","1522697353791.42","1522931663205.02","1387213402712.16","1402495832979.14","1517047281243.53","1869026496404.31","2148978081185.33","2234564034091.83","2366964499002.35","2713440990838.05","2994136038927.34","2763004002090.23","2706418757800.01","2941328117344.36","2742349300400.39","2874861573220.79","2917864654134.5","2491864986670.7","2525276585700.01","2653805221561.18","2855661376338.82","2787416524619.6","2667982790343.98","3024516531073.59","2828314888998.07","",
"Faroe Islands","FRO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","52148921.2611877","58084836.8499842","59785410.7175329","58853346.6666667","62546640","76079986.6666667","88810422.6552262","107277101.034177","144177188.197372","178608361.088779","207304020.95316","242215689.761415","310534862.120019","354094829.657502","395916428.148638","438968339.276735","396862831.860271","395442272.505467","435757614.659477","412008081.422924","440432819.019908","644049678.951604","822330295.511158","","","","","","","","","","","1138993739.13101","1170487253.87888","1108071314.82502","1190894861.67965","1315120471.74856","1556877519.5733","1790585534.4057","1820604277.86977","2085061860.38894","2407810421.62308","2505310279.39455","2244189232.82372","2362041757.97798","2640968634.56263","2553433108.74313","2836986264.29586","3018921982.08025","2643571024.39139","2915942111.65708","3080225592.02459","3279611960.75329","3360023702.11503","3355654225.09291","3746775348.24012","3656817999.38724","",
"Micronesia, Fed. Sts.","FSM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","111000000","","","","","","","","","","218000000","223300000","232663800","228791600","209127900","219545400","226023100","239347500","246016700","246760900","249179300","247072600","258632900","262084600","267150600","270372300","296756800","307507200","320855800","342609600","342707900","344654400","375852000","387000200","416554700","412197400","462300000","454400000","447100000","470700000","",
"Gabon","GAB","GNI (current US$)","NY.GNP.MKTP.CD","134793934.565601","159031434.309686","171340070.076283","181392411.64358","196883741.683127","206071196.970138","225497974.818197","246340524.116213","266596980.908756","295429413.846424","307160008.824357","357718213.958571","401940061.91234","665353060.224551","1417920154.33618","2004545689.97013","2830711871.22132","2657932399.59639","2162585097.50201","2668745828.23363","3856028568.4055","3534371856.46669","3304867117.06","3096313731.82783","3337401883.23389","3096404810.91694","3157035405.32188","3038898144.11333","3556845177.2411","3951934805.30737","5336349260.11806","4849228985.02993","4864374321.89295","3745523609.11288","3692804836.61471","4293428248.93532","4930999652.17642","4610325090.5206","3968303617.69824","4094076970.71508","4299812306.95188","4393551523.65287","4854435332.82954","5797168342.66479","6576889565.21156","8624811513.89532","8966977835.36173","10624577435.2236","13406691592.6584","10736261136.2736","12484464818.8341","15711223534.0502","15456970450.5363","15890971279.4193","17256249272.8969","13188718895.9174","12934874984.9426","13985728543.24","15754973543.4626","15511133840.5581","14503352825.4392","17052331403.4882","19032454429.1136","",
"United Kingdom","GBR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","141825941924.646","160098624969.579","183617892107.892","208401731994.121","225150972417.017","266982331858.407","256917867026.056","286521780917.495","364365332694.151","471297554002.541","601240032535.44","571950265273.312","543448567435.36","518761350613.915","489449243149.774","512773904004.107","633039659923.776","777671142343.52","947051042333.689","952985634816.754","1117533103693.18","1171287661375.66","1223138332748.33","1099684431613.68","1201182382920.11","1306056256903.9","1375561737909.52","1538247125081.86","1662603292480.95","1682082187348.33","1670131638674.53","1658734705628.33","1806396882494","2077931428571.43","2441457341633.1","2569580000000","2697812327506.9","3062292917166.87","2890751838235.29","2392568935971.33","2486575029070.35","2674933131108.5","2681873588980.34","2735499202605.75","3009960217665.1","2864097393294.2","2626007963890.08","2651310310924.48","2832314578365.26","2848530128634.05","2640330920076.4","3158743956476.28","3104704391546.87","",
"Georgia","GEO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3705000000","2655683690.28007","2469381443.29897","2574192823.12548","3023800304.02432","3637920231.21387","3804197243.23418","2946925859.35312","3094875335.18846","3239462097.99534","3406166805.19658","4000877682.75348","5199165171.11853","6471712910.47761","7906347725.5252","10208931260.9698","12735844839.5215","10723319726.5229","12025822204.7172","14681585003.2167","16316418088.5119","16872958727.8685","17397528582.6829","14614980069.1125","14440206023.091","15447241289.4464","16912337107.9108","16692817891.6005","15104331382.4485","17459909900.9594","23043095398.1208","",
"Ghana","GHA","GNI (current US$)","NY.GNP.MKTP.CD","1209859154.92958","1290140845.07042","1376056338.02817","1523943661.97183","1723943661.97183","2038028169.01408","2118309859.15493","1711627906.97674","1615686274.5098","1913725490.19608","2170588235.29412","2382524271.84466","2089473684.21053","2995689655.17241","2875155279.50311","2787765957.44681","2744915254.23729","3178000000","3654101221.64049","4006125356.12536","4426348547.71784","4209534883.72093","4025490196.07843","4021119929.45326","4364497716.89498","4424934348.7395","5609174517.72095","4936761904.7619","5066594145.56962","5133992959.05132","5776698552.85749","6481391616.57101","6309868375.87272","5856561483.55968","5335320400.13394","6331269910.10224","6789337010.1561","6757641262.52466","7330205566.56256","7554233938.26202","4835892490.44353","5206791380.76657","6036760316.85337","7467744391.78369","8683237149.73402","10613426954.4381","20312808010.4294","24686774020.2591","28562727613.9792","25954434872.8475","31663500964.6968","38113676481.7098","39175664473.0821","61074141772.0241","51920567774.009","47920547875.1384","53961346502.9182","57431257424.8171","64269886147.6558","65527725429.3959","70776522597.3523","77088309092.7881","72989253312.2189","",
"Gibraltar","GIB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1837759443.09909","1917338040.74439","2253095813.5545","2262129303.96824","2517843300.9251","2849148982.32908","3143620631.43426","3195795650.19001","3309895498.19337","3613087968.11415","3780063641.04048","3672785043.89791","3468765633.88674","3382322454.63757","2922237237.02719","2742369206.19179","2917567911.07596","3200990292.8376","3366577656.82438","2657936687.92261","4179199242.72882","6218767649.95286","6872979187.76121","6548704517.07605","6776357832.56905","6651747215.63315","7516065225.98568","7971453880.91244","8494333643.36083","8650959072.69297","8446956140.28119","10274041364.9736","11448771551.2351","12866865430.2272","12718854509.8149","13828314339.3716","18903749388.4934","",
"Gambia, The","GMB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","44212081.3502297","46695006.9579374","41160065.8561054","45168072.2689156","52296083.6737339","54456540.8902374","57541448.6244918","73888293.3262062","94697143.7121514","114774640.440166","113263134.341837","139726273.528479","171226923.71311","204440970.633589","236983456.547799","215056402.216896","209615419.89334","199673384.307818","178390890.995626","250976354.139862","214200781.490637","250476591.654416","271922343.000732","267268057.856029","291575356.339999","670170972.849288","695656931.455201","736113086.308628","728461763.48819","770635894.95891","832135831.428107","779879662.754541","814984158.75074","785844546.055442","752679610.169989","656185817.724281","545287414.665005","464320905.186827","941272173.640013","1005255706.8864","1029030979.95865","1253850057.60966","1536177633.28354","1422149144.42872","1513388694.69798","1377826167.82841","1385745350.56654","1345939442.48817","1200491695.26956","1345126615.38757","1456754210.86823","1476610319.28467","1641472104.63513","1783609669.12913","1785259979.96958","1987165404.75799","2156080251.77094","",
