"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12466507177033","1.93877045672867","3.15209367385766","9.52167213338737","4.91965872212414","12.8909536230376","12.6598740869907","8.23273861334131","8.18853256569916","7.93634873124106","8.79874325896394","6.55218690582062","3.3080825836882","2.75539974886242","1.90597200102888","1.786143520034","2.93825675735458","2.74213451522903","2.67109169059966","5.93967787274114","19.496714855105","5.86451488414121","9.62322234512603","5.30656302378554","5.24484502253631","6.37907544390425","12.3939874410908","13.1227748404535","8.45299735827674","4.4569491996877","",
"American Samoa","ASM","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Austria","AUT","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Azerbaijan","AZE","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23747372686511","1.14595134043994","6.59957010077308","2.03187016212316","4.66936262143656","5.54873484313586","5.00853428278511","4.55590215928988","5.36261167155249","3.26987994067702","1.57776204181323","1.03067944497486","0.804809293888976","0.777477993015196","1.23522386187522","1.08998493478728","0.936384354550958","1.03298765705066","2.30387130917106","2.03728954342468","3.72890645243677","5.37995615935305","7.5403288693136","7.74962352041142","6.09529200896499","7.98513851315319","6.63154011469215","2.91942662655392","",
"Burundi","BDI","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","19.0232318426545","23.1748961835223","39.3817946151166","32.06449464383","35.3515852843215","41.6755298051624","29.5711513976619","35.3360747039599","35.4754807624081","38.9776719964116","27.2720725420847","53.3579168020117","30.1662021305017","41.3075538452773","46.1689477609495","34.8363596220474","46.4068669624068","54.5656251297029","62.1181036087685","134.721955054621","40.4074816381618","20.3601868798412","18.4669461779781","11.8623439629039","16.4822208484971","2.32810336867458","3.9232522536145","8.75286612956881","13.5191716896936","11.7993104301849","13.9184942516758","16.0191368282633","9.61738120194669","9.93248139936809","12.2698035256731","12.6140338323656","10.9677497780283","10.6903244185594","",
"Belgium","BEL","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Benin","BEN","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","5.23610823810614","4.12194499659127","3.58739534409588","2.35549610905091","3.08331292396031","3.57833842501539","3.64080235303773","2.17153183693863","7.53538075646422","13.7810102509602","13.9962640213045","12.390218513386","14.2806595786698","7.03806054747306","6.78365031161476","7.1959107494546","8.91022945923323","5.10605556005947","4.81882797295417","5.22276565430316","6.8604368265985","7.24729365294794","6.16138373594727","8.44515704905509","9.22838983577085","10.3810942681249","12.948759458952","8.29161326958087","8.68629344765671","6.62017291710172","4.93712502528177","5.8740083998645","4.13759098453714","2.14523346834355","1.5869002099435","2.93391845668299","2.28419870017751","2.44053726251976","2.88518676208411","3.09799268255012","2.45770429707323","2.74556098128809","2.9768345895743","3.01098797400614","5.84078333568605","13.8482104987915","6.34403260782827","16.6806331279435","11.3869564527839","",
"Burkina Faso","BFA","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","4.46800012455687","5.50060228011755","4.39564158497857","4.62399811532452","5.2612938953833","5.07492841907038","7.5307289749876","6.56952312891265","8.31447066137416","9.67771719080754","10.7595265786283","15.8605073582445","16.7228047553277","11.0726790356953","12.1184114444863","13.1438261135482","7.80425730607188","11.3773685523974","8.88572944702836","11.5152730764375","14.8810575493864","","","","","","18.4480783941929","13.0410915433012","13.6574848757842","12.032317256939","8.93994739062652","7.83050879506804","6.03362671961537","4.74886855359128","3.93964101452001","3.88132598276693","2.51140053533586","2.33860504538712","2.13866395242787","2.4642290424717","2.94925237314032","4.04830938282267","3.6639957137547","3.58017837883273","3.14769561706998","3.48380173823538","2.93966989496821","2.61801534995077","3.71399723534551","",
