"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","21.5284296487032","21.6981997615326","24.949285092229","17.9898733255495","12.9559616466453","12.3434852207086","13.2516842026753","9.89009260803278","12.5572486370651","10.5501943720939","7.02746440618872","5.464408008132","5.62134465539642","5.00138045074455","5.40531363893535","6.84716124967381","7.33101059084401","7.77417109060485","8.08604451703498","8.57594842830705","8.95025616806353","9.93336194667256","10.2283075664638","11.6364423125563","11.8826979618257","11.5939055903128","14.5245977631768","13.9547297410445","17.5652851357659","19.2089009838839","19.734888142961","18.3132712258389","18.0746001755308","24.3024696557028","30.2506158531701","42.0266447684555","45.7225662846252","46.3877085402788","44.3691128750839","41.5235338501856","41.8780564400609","39.0423589847582","36.7228675431824","33.4296025627197","31.3475772372556","27.97003811606","24.8069502223709","24.3544592894761","24.3086181160612","23.0507809214923","26.2306133841373","25.2473458467756","",
"Afghanistan","AFG","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141.900322047184","171.996793207284","211.936350875024","255.283575583065","277.154076226773","281.659095177841","297.586989135739","268.663397353037","280.499616022612","294.234021395487","306.361182290885","319.258392395823","320.681395865271","","","",
"Africa Western and Central","AFW","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8821346606533","","","4.63658674936532","4.80398042827346","9.12420197517341","14.2815399367096","12.0534708531266","10.1290560196041","16.3183892297105","16.8519157412725","13.0183338887339","12.4817300072855","23.7068333198673","44.8591902894603","95.8044294502669","107.770820930572","117.907195965811","95.768290868465","75.7196543143145","71.8565008129882","80.4692705409593","69.3638561229139","55.1549019190561","43.1273767148043","36.9820160846116","40.912967399666","40.6601451038393","","","","","",
"Angola","AGO","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98517358998106","5.26930407028051","3.94555155902453","1.87723648469998","4.60403873110105","12.2724084508782","8.33853369020877","4.11826338561631","6.95806232103961","14.0757224346866","26.1215362256233","82.2708808383418","93.7613880101386","114.576685452338","67.3862436646589","73.439974111511","77.9703283174298","86.1647996818561","72.6660552776421","58.8627891798385","48.7795690036359","41.2162687466478","29.7132790690209","24.939365147858","26.2229690528547","21.0774361054142","21.8926412896975","22.7175160500663","",
"Albania","ALB","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1835352121757","25.3188789985432","57.8164309929178","65.7277413734188","66.3002957901549","67.0183271311673","67.6648658829861","57.6003718075358","66.7568843846353","73.4038074495226","66.9701778676912","86.542007253575","67.7083365038267","72.0194652674595","72.875798695837","55.5284937504435","51.4410046538242","46.7330053053343","38.1142608022513","35.2071512278191","32.0719708195004","31.3096121794132","37.155209665803","36.5021801214989","36.6127665575214","40.3432306284307","40.5805456327064","45.9789808135344","50.9690045000562","50.3727288504244","",
"Andorra","AND","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","33.2286671983748","41.7356276503212","57.1009928882995","79.4975497012527","41.5529733507739","35.9840213163789","24.5470183422881","24.4401038864619","32.6482439935622","33.0257364994425","23.8417682342511","22.1663411032477","17.4030115370645","12.1448438241739","12.8626388975887","11.0315031753074","11.921940986608","10.2658369062867","10.1541108473672","12.155772165515","16.0092170132048","20.7938875240797","25.2021146674983","26.9674781292539","27.5671742671111","31.3573637841024","36.5644067354675","33.6385399197475","32.9781690412494","37.3636576343688","44.5981703141177","50.5702089302364","63.9870274437881","71.8613796535706","92.1456572310396","123.441738235554","142.72721385531","157.970057241938","160.354019783441","165.57740799009","156.552175927754","145.523371059278","131.66436533722","124.974559009556","116.086339532366","95.5710121710652","89.5042280378678","89.7988865671566","82.7460754905155","68.7104184172303","66.3660013681943","73.5770512749398","",
"United Arab Emirates","ARE","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","4.78941024014849","8.30383074329545","21.6588137869485","24.2299578683734","10.7348804900406","20.8734731537031","32.9224746722976","43.9256232607729","54.9019990243294","34.0260532688742","13.9801782280832","10.2860670314453","6.16000322420921","5.28019278947026","9.19261969492426","8.4030390081184","6.35865003696774","8.73923466945951","4.9083813702472","9.95883361771427","11.363293246351","16.6852628027786","23.9627378811928","21.3109604188913","16.1779372525899","17.7416235593116","17.4848717291305","17.565336110488","17.3454704990554","16.7610465477656","9.53525023805956","7.07417151932967","8.66192564142805","11.7021633452756","21.471093431729","26.9273167592192","38.1974886724005","35.7492093481234","35.9078088918306","41.2243723341622","32.3798272103176","30.9007681864841","20.325454538875","20.4239839533001","14.4033765244417","21.1488846028631","24.4834910434702","23.8355092849214","15.9896683783995","15.4186965777139","16.0992359417003","18.085912763577","",
