"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76588418643451","3.74511617838186","3.45948050720958","3.97168081256928","3.66432143966166","3.58069624394011","3.25546649536328","3.72219869031282","3.92039788241421","2.80809509075189","2.22801417890528","2.35180556862317","2.99670772025332","2.29780735260703","1.96033303161461","2.16738021737351","1.80894399885524","1.7855945353115","2.58391622349456","2.85932271887177","3.204266249497","5.31883905588683","4.20102830243076","3.62604511626991","5.76763222486653","5.43372449567731","5.79029101485131","5.85931384748759","5.5510631710618","",
"Afghanistan","AFG","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.079456028919798","0.0867566496478682","0.0656663656402514","0.0580764275674197","0.0743981067198973","0.124142976943945","0.205272276925733","0.292136688987039","0.324902541993349","0.333475146980813","0.344998756356233","0.291266954427208","0.2283210830214","0.181132658047124","","",
"Africa Western and Central","AFW","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","1.80028057496265","1.88194172951697","1.71893387813752","2.04246402988539","2.03711699309482","2.31215092497515","2.73968703873309","2.99380082442674","4.07225513917586","4.70217913391756","7.18619153359603","8.2211973526766","8.52628876872275","8.03663378361347","8.09652729410562","8.74127337754659","7.63201109634001","7.56957554438574","7.2286248527821","6.42694703573353","6.22408459406319","5.59791929212425","4.84218100844872","4.3416974755638","7.66790470467537","5.93922187921412","6.43762495059269","6.05421205416815","5.97114499178754","5.96241254050616","5.53331888454747","4.16768293528288","3.62498189421924","3.14873096636461","2.70607991539843","2.30429020194934","1.95107430078647","2.35204799369322","1.43582956294972","0.945203678179843","0.806340960181538","0.682942523494133","0.851339790940402","1.00343483591788","1.32765726204156","1.16890774309376","2.08385829123387","2.58233598492916","2.66406157343645","3.46544205570957","2.57691963680924","2.70518737076749","2.50546132753762","",
"Angola","AGO","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64993911437667","3.24847897083667","3.73342339542571","7.01730839976","4.52575511454873","13.334817791727","9.79939807148252","19.6806216452212","14.9662829155828","27.6662438024049","30.1754486984045","23.1031678884458","30.3598615247983","10.6227213201018","9.25473684880934","8.94998833244387","7.93709250384097","9.58600472110197","7.79529148172088","2.1848595860511","6.35063092871602","3.91164312161287","3.84116224763464","5.14745178616667","4.74296747245632","6.46647415068609","9.98495845092632","21.8057666756491","13.1767309577379","16.2842041656963","16.6413690141865","17.6949170276563","16.2549561439788","15.5173161817248","",
"Albania","ALB","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33103248273165","0.32748319607642","0.661960482418398","0.964853909972673","0.427576456185218","0.650409104160505","1.04567523199564","0.81698017738474","0.779443688530111","0.837415903021545","0.978010698700987","1.36419925174657","0.994083805689177","1.03374937483397","1.27709378458561","1.97836504983147","1.60027924766763","1.95343779914185","2.06027532917732","3.22263901515014","3.74210558413208","4.43691394118377","4.23444805398444","5.48833215482098","10.2405835427346","4.89808174099937","3.93088903458473","7.1725475279512","4.20690380931844","7.6656513075063","4.99863607948526","3.9351843282986","",
"Andorra","AND","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","2.42998370519517","2.53996344763052","3.30985425585694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.60863248852522","5.88358129269515","7.44708459266784","7.24731011123046","6.02647095090076","4.16412706028194","6.24794647153413","4.57623199400783","2.96386230542357","2.18868342773184","2.51228282169313","2.27928756745779","3.50850522384729","4.86176856315191","5.62365235114816","6.64369900809839","9.16855867900237","8.98216214611374","6.92977592251926","5.74222654534108","11.7076235634893","8.81548392467654","5.73352882860582","8.43671446336399","3.14675402144614","2.72066590752662","4.58338057668963","3.82190872382986","3.06570705251234","2.54872999929378","2.91981561846096","3.30201681292554","3.06754860680855","4.75377031357321","6.44852082368156","8.49681034702298","10.1972553266744","7.83572008843803","5.42117857147451","5.47192379967967","",
